Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
227424504,00000247,false,Rx,0,5,0F,FB,32,00,00,00,00,00,
227448076,00000247,false,Rx,0,5,0F,FB,32,00,00,00,00,00,
227471645,00000247,false,Rx,0,5,0F,FB,32,00,00,00,00,00,
227498681,00000247,false,Rx,0,5,0F,FC,32,00,00,00,00,00,
227519019,00000247,false,Rx,0,5,0F,FC,32,00,00,00,00,00,
227543363,00000247,false,Rx,0,5,0F,FD,32,00,00,00,00,00,
227565892,00000247,false,Rx,0,5,0F,FF,32,00,00,00,00,00,
227589415,00000247,false,Rx,0,5,0C,03,32,00,00,00,00,00,
227612954,00000247,false,Rx,0,5,0C,07,32,00,00,00,00,00,
227637738,00000247,false,Rx,0,5,0C,09,32,00,00,00,00,00,
227660071,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
227683621,00000247,false,Rx,0,5,0C,0D,32,00,00,00,00,00,
227707189,00000247,false,Rx,0,5,0C,10,32,00,00,00,00,00,
227730748,00000247,false,Rx,0,5,0C,12,32,00,00,00,00,00,
227754299,00000247,false,Rx,0,5,0C,16,32,00,00,00,00,00,
227778148,00000247,false,Rx,0,5,0C,17,32,00,00,00,00,00,
227801438,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
227825013,00000247,false,Rx,0,5,0C,1A,32,00,00,00,00,00,
227848584,00000247,false,Rx,0,5,0C,1B,32,00,00,00,00,00,
227872070,00000247,false,Rx,0,5,0C,1C,32,00,00,00,00,00,
227895613,00000247,false,Rx,0,5,0C,1C,32,00,00,00,00,00,
227919202,00000247,false,Rx,0,5,0C,1D,32,00,00,00,00,00,
227942775,00000247,false,Rx,0,5,0C,1D,32,00,00,00,00,00,
227966326,00000247,false,Rx,0,5,0C,1D,32,00,00,00,00,00,
227989999,00000247,false,Rx,0,5,0C,1D,32,00,00,00,00,00,
228013590,00000247,false,Rx,0,5,0C,1D,32,00,00,00,00,00,
228038317,00000247,false,Rx,0,5,0C,1D,32,00,00,00,00,00,
228060542,00000247,false,Rx,0,5,0C,1D,32,00,00,00,00,00,
228084108,00000247,false,Rx,0,5,0C,1E,32,00,00,00,00,00,
228107655,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
228131259,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
228155064,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
228178480,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228201945,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228225506,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228249028,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228272775,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228296115,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228319958,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228343226,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228366808,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228390399,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228413927,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228440184,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228461027,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228484577,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228508619,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228532608,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228555256,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228580368,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228602409,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228625930,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228649499,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228673056,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228696643,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228720167,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228743716,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228767305,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228791009,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228814385,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228839623,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228861543,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
228885068,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
228908893,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
228932161,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
228955748,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
228979906,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
229002847,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229026405,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229050573,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229073547,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229097070,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229121340,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229144226,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229167767,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229191293,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229214872,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229241501,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229261974,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229285900,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229309695,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229332663,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229356252,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229380503,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229403351,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229426879,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229450465,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
229473970,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
229497623,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
229521468,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
229545512,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
229568238,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229591775,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229615377,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
229640944,00000247,false,Rx,0,5,0C,21,32,00,00,00,00,00,
229662721,00000247,false,Rx,0,5,0C,21,32,00,00,00,00,00,
229686002,00000247,false,Rx,0,5,0C,21,32,00,00,00,00,00,
229709606,00000247,false,Rx,0,5,0C,21,32,00,00,00,00,00,
229733135,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
229756668,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
229782398,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
229804042,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
229827372,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
229850905,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
229874450,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
229898043,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
229921603,00000247,false,Rx,0,5,0C,24,32,00,00,00,00,00,
229945171,00000247,false,Rx,0,5,0C,24,32,00,00,00,00,00,
229968696,00000247,false,Rx,0,5,0C,25,32,00,00,00,00,00,
229992534,00000247,false,Rx,0,5,0C,25,32,00,00,00,00,00,
230015998,00000247,false,Rx,0,5,0C,25,32,00,00,00,00,00,
230041459,00000247,false,Rx,0,5,0C,26,32,00,00,00,00,00,
230063403,00000247,false,Rx,0,5,0C,26,32,00,00,00,00,00,
230086532,00000247,false,Rx,0,5,0C,26,32,00,00,00,00,00,
230110061,00000247,false,Rx,0,5,0C,27,32,00,00,00,00,00,
230133586,00000247,false,Rx,0,5,0C,27,32,00,00,00,00,00,
230157148,00000247,false,Rx,0,5,0C,28,32,00,00,00,00,00,
230182862,00000247,false,Rx,0,5,0C,29,32,00,00,00,00,00,
230204279,00000247,false,Rx,0,5,0C,29,32,00,00,00,00,00,
230227834,00000247,false,Rx,0,5,0C,29,32,00,00,00,00,00,
230251405,00000247,false,Rx,0,5,0C,2A,32,00,00,00,00,00,
230274967,00000247,false,Rx,0,5,0C,2A,32,00,00,00,00,00,
230298561,00000247,false,Rx,0,5,0C,2B,32,00,00,00,00,00,
230323166,00000247,false,Rx,0,5,0C,2B,32,00,00,00,00,00,
230345612,00000247,false,Rx,0,5,0C,2C,32,00,00,00,00,00,
230369197,00000247,false,Rx,0,5,0C,2C,32,00,00,00,00,00,
230392771,00000247,false,Rx,0,5,0C,2C,32,00,00,00,00,00,
230416649,00000247,false,Rx,0,5,0C,2D,32,00,00,00,00,00,
230442111,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
230463403,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
230486974,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
230510587,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
230534500,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
230558330,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
230582331,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
230604749,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
230628313,00000247,false,Rx,0,5,0C,2F,32,00,00,00,00,00,
230651862,00000247,false,Rx,0,5,0C,2F,32,00,00,00,00,00,
230675466,00000247,false,Rx,0,5,0C,30,32,00,00,00,00,00,
230698990,00000247,false,Rx,0,5,0C,30,32,00,00,00,00,00,
230722565,00000247,false,Rx,0,5,0C,30,32,00,00,00,00,00,
230746138,00000247,false,Rx,0,5,0C,31,32,00,00,00,00,00,
230769652,00000247,false,Rx,0,5,0C,31,32,00,00,00,00,00,
230793467,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
230817004,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
230842773,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
230863966,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
230887420,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
230911010,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
230934602,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
230958136,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
230984087,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231005218,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231028849,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231052374,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231076109,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231099480,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231123156,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231146592,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231170393,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231193701,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231217243,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231240859,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231264379,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231287909,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231311530,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
231335551,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231358589,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231383728,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231405743,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231429255,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231452799,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231476604,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231499975,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231525089,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231547398,00000247,false,Rx,0,5,0C,34,32,00,00,00,00,00,
231571055,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231594264,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231617730,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231641303,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231665259,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231688400,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231711974,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231735508,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231759091,00000247,false,Rx,0,5,0C,35,32,00,00,00,00,00,
231785471,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231806183,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231829897,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231853302,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231876905,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231900436,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231924569,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231947547,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231971121,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
231994696,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
232018181,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
232041730,00000247,false,Rx,0,5,0C,36,32,00,00,00,00,00,
232065365,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232089456,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232112424,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232135994,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232159579,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232185035,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232206656,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232230205,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232253781,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232277326,00000247,false,Rx,0,5,0C,37,32,00,00,00,00,00,
232301158,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232326387,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232348039,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232371579,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232395107,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232418687,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232442263,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232466603,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232489375,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232512912,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232536513,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232560188,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232585632,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232607180,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232630746,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
232654280,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232678079,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232701386,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232726968,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232748524,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232772056,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232795589,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232819171,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232842815,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232866257,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
232889808,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
232913382,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
232936942,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
232960754,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
232987378,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
233007650,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
233031208,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
233054985,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
233078275,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
233102184,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
233126525,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
233148954,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
233172505,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
233196076,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
233219661,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
233243202,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233267898,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233290360,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233313846,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233337748,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233360960,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233386887,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233408125,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233431923,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233455184,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233478763,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
233502333,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233528372,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233549421,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233573275,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233597737,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233620106,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233643692,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233668573,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233690806,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233714316,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233737886,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
233761448,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
233785003,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
233809092,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
233832174,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
233855691,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
233879284,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
233902829,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
233929044,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
233949944,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
233973490,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
233997044,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234020600,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234044180,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234069291,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234091903,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234114813,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234138392,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234161960,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234185742,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234209028,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234232648,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234256217,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234279732,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234303274,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234329589,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234350448,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234373946,00000247,false,Rx,0,5,0C,3F,32,00,00,00,00,00,
234397490,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234421102,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234444880,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234470971,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234491997,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234515330,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234538870,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234563584,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234585946,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234610092,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234633136,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234656851,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234680185,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234703775,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234730281,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234750886,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234774452,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234798230,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234821547,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234845094,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234870471,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234892255,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234915775,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234939580,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234962915,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
234986623,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
235010017,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
235033878,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235057730,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235080713,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235104254,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235130873,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235151357,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235174949,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235198461,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235222034,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235245562,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235269894,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235292929,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235317189,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235339808,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235363413,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235386927,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235411250,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235434040,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235457637,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235481234,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235504900,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235530260,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235553001,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235575374,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235598957,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235622477,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235646056,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235671723,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235693413,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235716715,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235740339,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235763879,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235787737,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235811927,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235834538,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235858122,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235881717,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235905210,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235932127,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
235952384,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
235975922,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
235999499,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236023513,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236046555,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236071163,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236093631,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236117209,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236140795,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236164351,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236187876,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236212566,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236235057,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236258735,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236282107,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236305700,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236332855,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236352955,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236376330,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236399921,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236423481,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
236447245,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
