Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4310523998,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310524003,00000260,false,Rx,0,8,00,FF,D9,00,00,00,00,42,
4310524008,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310527376,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310527546,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310527927,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310528689,00000440,false,Rx,0,8,42,02,00,00,01,00,00,00,
4310531369,000003A5,false,Rx,0,8,00,00,00,00,00,00,20,00,
4310532149,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310533343,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310533621,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310533840,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310534057,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310534328,00000024,false,Rx,0,8,02,01,01,F4,62,1A,7F,1F,
4310535529,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4310539439,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310539656,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310539877,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4310540148,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310545176,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310545181,00000260,false,Rx,0,8,00,FF,DB,00,00,00,00,44,
4310545402,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310545626,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310545847,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310546010,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310546173,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4310546611,00000024,false,Rx,0,8,02,01,01,F4,62,1A,81,21,
4310548237,00000394,false,Rx,0,1,00,00,00,00,00,00,00,00,
4310551446,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310551609,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310551881,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4310553289,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4310555684,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310556012,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310557430,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310557701,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310557920,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310558137,00000024,false,Rx,0,8,02,01,01,F4,62,1A,81,21,
4310558353,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310561340,00000413,false,Rx,0,8,01,01,01,09,00,00,00,00,
4310565287,00000611,false,Rx,0,8,21,00,00,25,00,02,36,30,
4310565292,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310565297,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4310565302,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310565308,00000260,false,Rx,0,8,00,FF,D9,00,00,00,00,42,
4310566244,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310568532,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310569290,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310569514,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310569730,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310570003,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310570220,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310572452,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310575490,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310575653,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310579287,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310581520,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310584051,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310584057,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310584062,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310584067,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310584073,00000613,false,Rx,0,8,28,00,00,08,00,00,00,00,
4310584078,00000260,false,Rx,0,8,00,FF,DB,00,00,00,00,44,
4310587503,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310587720,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4310587992,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310588811,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310589791,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310592832,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310593646,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310593865,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310594135,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310594245,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4310594521,000003B7,false,Rx,0,8,00,07,00,00,00,00,00,00,
4310594738,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310596363,00000435,false,Rx,0,8,81,0A,05,FF,E0,0F,60,03,
4310599628,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310599793,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310600063,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4310600280,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4310605252,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310605257,00000260,false,Rx,0,8,00,FF,D9,00,00,00,00,42,
4310605263,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310605705,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310605978,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310606194,00000024,false,Rx,0,8,02,01,01,F4,62,1A,81,21,
4310606411,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310606636,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310609029,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310611640,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310611805,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4310612075,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310613324,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310613981,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4310614474,000003F9,false,Rx,0,8,58,5C,56,01,00,00,00,0F,
4310616369,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310617732,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310617949,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310618166,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310618443,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310621591,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310625255,00000442,false,Rx,0,8,43,02,00,00,04,00,00,00,
4310625261,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310625266,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310625271,00000260,false,Rx,0,8,00,FF,D6,00,00,00,00,3F,
4310625445,000006C0,false,Rx,0,8,E4,00,80,A0,00,00,00,00,
4310626364,00000436,false,Rx,0,8,00,00,00,00,00,00,00,00,
4310626587,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310629735,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310630009,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310630226,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310630450,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310630667,00000024,false,Rx,0,8,02,02,01,F4,62,1A,80,21,
4310635748,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310635965,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4310636182,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310636892,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310637978,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310639988,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310644107,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310644112,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310644118,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310644123,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4310644128,00000024,false,Rx,0,8,02,01,01,F4,62,1A,7F,1F,
4310644463,00000260,false,Rx,0,8,00,FF,DA,00,00,00,00,43,
4310647826,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310647989,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310648259,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4310649291,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310649948,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310653803,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310654074,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310654290,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310654515,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310654789,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310655006,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310655222,000004C8,false,Rx,0,8,09,00,00,01,00,00,00,00,
4310656363,00000437,false,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,
4310659897,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310660061,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4310660331,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310660500,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310661095,000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
4310665307,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310665313,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4310665318,00000260,false,Rx,0,8,00,FF,DA,00,00,00,00,43,
4310665925,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310666141,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310666412,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310666636,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310669402,000004A7,false,Rx,0,8,19,00,75,00,70,00,00,00,
4310670378,00000498,false,Rx,0,8,C0,00,00,40,B9,00,00,15,
4310670767,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310671414,0000049C,false,Rx,0,8,A0,05,0A,00,00,00,00,1E,
4310671960,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310672177,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310673481,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310674674,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4310675762,000003FA,false,Rx,0,1,00,00,00,00,00,00,00,00,
4310678041,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310678312,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310678536,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310678756,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310678973,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310685350,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310685355,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310685361,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4310685366,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310685371,00000260,false,Rx,0,8,00,FF,DB,00,00,00,00,44,
4310687116,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310687333,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310689942,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310690159,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310690436,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310690653,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310690766,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4310691037,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310696194,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310696357,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310696580,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4310697013,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310704212,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310704217,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310704222,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310704228,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310704233,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310704238,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310705167,00000260,false,Rx,0,8,00,FF,DF,00,00,00,00,48,
4310707559,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310708262,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310708432,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4310708703,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310710656,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310714289,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310714513,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310714730,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310715547,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310719901,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310720386,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310720662,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310720830,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310721369,00000443,false,Rx,0,8,4D,02,00,2F,06,00,00,00,
4310725424,00000260,false,Rx,0,8,00,FF,E7,00,00,00,00,50,
4310726401,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310726625,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310726897,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310727114,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310727331,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310729126,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4310730375,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310731085,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310732445,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310732662,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4310732880,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310734182,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310735393,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4310736317,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310738450,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310738667,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310738888,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310739158,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310739268,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4310745447,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310745452,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310745457,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310745462,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4310745468,00000260,false,Rx,0,8,00,FF,EE,00,00,00,00,57,
4310750520,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310750793,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310751010,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310751226,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310751442,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310752698,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310754707,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310756503,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310756666,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4310756939,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310757755,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310764256,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310764261,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310764266,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310764272,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310765798,00000260,false,Rx,0,8,00,FF,EC,00,00,00,00,55,
4310767261,000004DD,false,Rx,0,8,1E,00,00,02,00,00,00,00,
4310767700,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310768574,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310768736,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310769063,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310770639,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310772322,0000058E,false,Rx,0,8,00,00,00,00,00,06,00,00,
4310774116,00000620,false,Rx,0,8,10,00,00,26,B0,00,00,50,
4310774716,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310774935,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310775206,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310775369,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310775972,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310778250,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310780641,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310780860,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4310781130,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310781293,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310785483,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310786030,00000260,false,Rx,0,8,00,FF,E7,00,00,00,00,50,
4310786683,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310786901,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310787172,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310787389,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310787505,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4310787778,000004A0,false,Rx,0,8,06,BA,00,00,00,00,00,00,
4310787995,000004A1,false,Rx,0,8,FE,05,80,DE,80,20,C1,42,
4310788266,000004A2,false,Rx,0,8,19,00,00,C7,00,37,BB,01,
4310791250,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310792719,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310792884,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310793154,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4310793647,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4310796035,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4310798749,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310798965,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310799236,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310799460,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310799677,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4310801578,000004C7,false,Rx,0,8,08,00,01,21,00,00,00,00,
4310801850,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310805518,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310805523,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310805529,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4310805534,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310805539,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310806247,00000260,false,Rx,0,8,00,FF,E2,00,00,00,00,4B,
4310810759,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310810975,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310811192,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310811409,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310811794,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4310814054,00000621,false,Rx,0,8,11,00,00,00,00,00,00,00,
4310814820,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310816829,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310816993,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310818241,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310819981,0000044D,false,Rx,0,8,5C,02,00,00,00,00,00,00,
4310824448,000003E0,false,Rx,0,8,05,71,00,00,0F,82,80,00,
4310824454,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310824459,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310824464,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4310824470,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310824475,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310824480,00000622,false,Rx,0,8,12,00,00,00,00,00,00,00,
4310825347,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310826487,00000260,false,Rx,0,8,00,FF,DC,00,00,00,00,45,
4310828441,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310828823,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310829040,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4310829311,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310832628,00000623,false,Rx,0,8,19,00,00,00,00,00,00,00,
4310834640,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310834860,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310835077,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310835294,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310835572,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4310835681,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4310838357,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310840868,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310841031,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310841248,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4310841851,00000624,false,Rx,0,8,1A,00,41,00,49,40,FF,00,
4310846651,00000260,false,Rx,0,8,00,FF,DD,00,00,00,00,46,
4310846871,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310847142,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310847359,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310847583,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310847803,00000024,false,Rx,0,8,02,02,01,F4,62,19,80,20,
4310848891,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310851009,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310851279,00000638,false,Rx,0,8,13,00,0F,00,AA,00,00,00,
4310851718,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4310851830,00000394,false,Rx,0,1,00,00,00,00,00,00,00,00,
4310852046,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4310852865,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310853027,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4310853298,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4310856724,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4310858135,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4310858901,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310859118,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4310859335,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310859939,00000024,false,Rx,0,8,02,01,01,F4,62,19,7F,1E,
4310860263,00000639,false,Rx,0,8,14,00,02,00,00,00,00,00,
4310861948,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4310865614,000003F9,false,Rx,0,8,58,5C,56,01,00,00,00,0F,
4310865620,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4310865625,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4310866385,00000499,false,Rx,0,8,D2,00,37,80,00,00,00,00,
4310866933,00000260,false,Rx,0,8,00,FF,DE,00,00,00,00,47,
4310867150,000004C1,false,Rx,0,8,01,00,00,00,00,00,00,00,
4310867424,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4310870898,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4310871168,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4310871386,00000024,false,Rx,0,8,02,01,01,F4,62,19,7F,1E,
4310871608,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4310871827,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4310872474,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4310872746,0000049A,false,Rx,0,8,00,13,A1,00,51,40,32,A8,
4310875517,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
